,group,method,ratio,test_acc_brightness_1,test_acc_brightness_2,test_acc_brightness_3,test_acc_brightness_4,test_acc_brightness_5,test_acc_clean,test_acc_contrast_1,test_acc_contrast_2,test_acc_contrast_3,test_acc_contrast_4,test_acc_contrast_5,test_acc_defocus_blur_1,test_acc_defocus_blur_2,test_acc_defocus_blur_3,test_acc_defocus_blur_4,test_acc_defocus_blur_5,test_acc_elastic_transform_1,test_acc_elastic_transform_2,test_acc_elastic_transform_3,test_acc_elastic_transform_4,test_acc_elastic_transform_5,test_acc_fog_1,test_acc_fog_2,test_acc_fog_3,test_acc_fog_4,test_acc_fog_5,test_acc_frost_1,test_acc_frost_2,test_acc_frost_3,test_acc_frost_4,test_acc_frost_5,test_acc_gaussian_blur_1,test_acc_gaussian_blur_2,test_acc_gaussian_blur_3,test_acc_gaussian_blur_4,test_acc_gaussian_blur_5,test_acc_gaussian_noise_1,test_acc_gaussian_noise_2,test_acc_gaussian_noise_3,test_acc_gaussian_noise_4,test_acc_gaussian_noise_5,test_acc_glass_blur_1,test_acc_glass_blur_2,test_acc_glass_blur_3,test_acc_glass_blur_4,test_acc_glass_blur_5,test_acc_impulse_noise_1,test_acc_impulse_noise_2,test_acc_impulse_noise_3,test_acc_impulse_noise_4,test_acc_impulse_noise_5,test_acc_jpeg_compression_1,test_acc_jpeg_compression_2,test_acc_jpeg_compression_3,test_acc_jpeg_compression_4,test_acc_jpeg_compression_5,test_acc_motion_blur_1,test_acc_motion_blur_2,test_acc_motion_blur_3,test_acc_motion_blur_4,test_acc_motion_blur_5,test_acc_pixelate_1,test_acc_pixelate_2,test_acc_pixelate_3,test_acc_pixelate_4,test_acc_pixelate_5,test_acc_saturate_1,test_acc_saturate_2,test_acc_saturate_3,test_acc_saturate_4,test_acc_saturate_5,test_acc_shot_noise_1,test_acc_shot_noise_2,test_acc_shot_noise_3,test_acc_shot_noise_4,test_acc_shot_noise_5,test_acc_snow_1,test_acc_snow_2,test_acc_snow_3,test_acc_snow_4,test_acc_snow_5,test_acc_spatter_1,test_acc_spatter_2,test_acc_spatter_3,test_acc_spatter_4,test_acc_spatter_5,test_acc_speckle_noise_1,test_acc_speckle_noise_2,test_acc_speckle_noise_3,test_acc_speckle_noise_4,test_acc_speckle_noise_5,test_acc_zoom_blur_1,test_acc_zoom_blur_2,test_acc_zoom_blur_3,test_acc_zoom_blur_4,test_acc_zoom_blur_5,clean_error,mCE
105,augmix,layer_weight,17561987.0,0.6949999928474426,0.6848999857902527,0.6740000247955322,0.6589999794960022,0.6054999828338623,0.6974999904632568,0.6855000257492065,0.6288999915122986,0.5734000205993652,0.4821999967098236,0.2035000026226044,0.6948000192642212,0.6808000206947327,0.660099983215332,0.6348999738693237,0.5608999729156494,0.6308000087738037,0.6425999999046326,0.6299999952316284,0.5861999988555908,0.5288000106811523,0.6872000098228455,0.6366999745368958,0.5838000178337097,0.4932999908924103,0.30000001192092896,0.6556000113487244,0.6065000295639038,0.5353000164031982,0.5224000215530396,0.4544000029563904,0.6951000094413757,0.6589999794960022,0.6316999793052673,0.5997999906539917,0.5189999938011169,0.5960999727249146,0.494700014591217,0.3995000123977661,0.3578999936580658,0.3212000131607056,0.4539999961853027,0.4656000137329102,0.4814000129699707,0.3467000126838684,0.36570000648498535,0.5709999799728394,0.4526999890804291,0.3614000082015991,0.243599995970726,0.1671999990940094,0.6510000228881836,0.6219000220298767,0.6118000149726868,0.5934000015258789,0.5785999894142151,0.6603999733924866,0.6216999888420105,0.571399986743927,0.5734000205993652,0.5166000127792358,0.6847000122070312,0.6721000075340271,0.6560999751091003,0.6035000085830688,0.5187000036239624,0.5674999952316284,0.4860999882221222,0.6807000041007996,0.6129000186920166,0.5450999736785889,0.6437000036239624,0.59579998254776,0.48269999027252203,0.4370999932289124,0.3682000041007996,0.651199996471405,0.5748999714851379,0.5595999956130981,0.5264999866485596,0.4981000125408173,0.6735000014305115,0.6187000274658203,0.5521000027656555,0.6165000200271606,0.5457000136375427,0.6484000086784363,0.579800009727478,0.5406000018119812,0.4665000140666962,0.39660000801086426,0.6556000113487244,0.6481999754905701,0.6304000020027161,0.6065000295639038,0.5647000074386597,0.30250000953674316,0.44159374867255485
105,standard,layer_weight,17561987.0,0.6822999715805054,0.6714000105857849,0.6532999873161316,0.6256999969482422,0.5501999855041504,0.6858000159263611,0.6597999930381775,0.5508000254631042,0.4471000134944916,0.3118000030517578,0.09160000085830687,0.6771000027656555,0.6412000060081482,0.574999988079071,0.496399998664856,0.3501999974250793,0.6011000275611877,0.5996000170707703,0.5612000226974487,0.5267999768257141,0.4973999857902527,0.6686999797821045,0.616599977016449,0.5483999848365784,0.4638999998569489,0.2750000059604645,0.6287000179290771,0.5496000051498413,0.44999998807907104,0.436599999666214,0.3607000112533569,0.6769999861717224,0.5720000267028809,0.4939999878406525,0.41760000586509705,0.2928000092506409,0.4433999955654144,0.25450000166893005,0.15449999272823334,0.119999997317791,0.09759999811649324,0.3156000077724457,0.3251999914646149,0.3826000094413757,0.22830000519752505,0.2750999927520752,0.3637000024318695,0.17669999599456787,0.09839999675750732,0.05209999904036522,0.035100001841783524,0.6195999979972839,0.5756999850273132,0.5598000288009644,0.542900025844574,0.5159999728202821,0.6118999719619751,0.5320000052452087,0.4566000103950501,0.4575999975204468,0.3862999975681305,0.6747999787330627,0.6485999822616577,0.6407999992370605,0.5924999713897705,0.4815999865531922,0.5440999865531921,0.4523999989032746,0.6531000137329102,0.5727000236511229,0.4675000011920929,0.5508999824523926,0.4226000010967255,0.21539999544620514,0.16269999742507935,0.1080000028014183,0.6062999963760376,0.4896999895572662,0.496399998664856,0.4726000130176544,0.4300000071525574,0.6347000002861023,0.5511000156402588,0.4778000116348266,0.4898000061511994,0.34119999408721924,0.5450000166893005,0.3587999939918518,0.28029999136924744,0.16590000689029696,0.10610000044107436,0.5878999829292297,0.5586000084877014,0.5177000164985657,0.4695000052452088,0.4117000102996826,0.3141999840736389,0.545131250207002
105,augmix,layer_weight,35190225.0,0.7093999981880188,0.7059999704360962,0.6916000247001648,0.6736999750137329,0.6225000023841858,0.7113000154495239,0.7009000182151794,0.6550999879837036,0.6111000180244446,0.5368999838829039,0.27549999952316284,0.7081999778747559,0.7016000151634216,0.682699978351593,0.6610999703407288,0.5927000045776367,0.654699981212616,0.6632999777793884,0.6524999737739563,0.5978999733924866,0.5368000268936157,0.6990000009536743,0.6635000109672546,0.6071000099182129,0.5299000144004822,0.33399999141693115,0.6704000234603882,0.6273000240325928,0.5583000183105469,0.5475000143051147,0.4756999909877777,0.7082999944686891,0.682699978351593,0.6617000102996826,0.630299985408783,0.5514000058174133,0.6384000182151794,0.5667999982833862,0.487199991941452,0.439300000667572,0.40950000286102295,0.4451000094413757,0.4591000080108642,0.4762000143527985,0.34220001101493835,0.36000001430511475,0.6359000205993652,0.5490999817848206,0.4727999866008759,0.3352000117301941,0.2387000024318695,0.6567999720573425,0.6305000185966492,0.6169000267982483,0.6029999852180481,0.5827000141143799,0.6815000176429749,0.6434999704360962,0.5900999903678894,0.5932999849319458,0.5378999710083008,0.7009999752044678,0.6823999881744385,0.6714000105857849,0.6154000163078308,0.513700008392334,0.593999981880188,0.5163000226020813,0.6894999742507935,0.6308000087738037,0.5705000162124634,0.6726999878883362,0.6398000121116638,0.5486999750137329,0.5105999708175659,0.4449000060558319,0.666700005531311,0.5877000093460083,0.580299973487854,0.5437999963760376,0.5202000141143799,0.6854000091552734,0.6370000243186951,0.5720000267028809,0.6373999714851379,0.5662000179290771,0.6762999892234802,0.6291999816894531,0.5971999764442444,0.5318999886512756,0.459199994802475,0.6757000088691711,0.670199990272522,0.656000018119812,0.630299985408783,0.5916000008583069,0.2886999845504761,0.4124968759715557
105,standard,layer_weight,35190225.0,0.698199987411499,0.6906999945640564,0.6704000234603882,0.6456999778747559,0.5788999795913696,0.7006999850273132,0.6783000230789185,0.5842000246047974,0.4948000013828278,0.3569999933242798,0.11490000039339066,0.6945000290870667,0.6581000089645386,0.5867999792098999,0.5049999952316284,0.34880000352859497,0.6195999979972839,0.616100013256073,0.5738000273704529,0.5422999858856201,0.5002999901771545,0.6866000294685364,0.642799973487854,0.5799999833106995,0.4986000061035156,0.2987000048160553,0.6378999948501587,0.5611000061035156,0.4634000062942505,0.448500007390976,0.3635999858379364,0.6958000063896179,0.5839999914169312,0.4984999895095825,0.4212999939918518,0.29809999465942383,0.4972000122070313,0.3109000027179718,0.19599999487400052,0.1542000025510788,0.119999997317791,0.2741999924182892,0.28600001335144043,0.35089999437332153,0.193000003695488,0.2475000023841858,0.4180000126361847,0.22200000286102292,0.13650000095367432,0.06700000166893005,0.03579999879002571,0.6281999945640564,0.5776000022888184,0.5601999759674072,0.5393999814987183,0.5130000114440918,0.6344000101089478,0.5547000169754028,0.4733999967575073,0.4715999960899353,0.4043999910354614,0.6862999796867371,0.6647999882698059,0.6488999724388123,0.5942999720573425,0.4686000049114227,0.5586000084877014,0.4717000126838684,0.6718000173568726,0.5913000106811523,0.492900013923645,0.5889999866485596,0.4729999899864197,0.2660000026226044,0.20270000398159027,0.12759999930858612,0.6134999990463257,0.4848999977111816,0.5121999979019165,0.4896999895572662,0.43869999051094055,0.6395999789237976,0.5411000251770021,0.4736999869346618,0.499099999666214,0.3499000072479248,0.5866000056266785,0.4128000140190125,0.3325999975204468,0.20229999721050265,0.11919999867677687,0.6011000275611877,0.5669999718666077,0.5213999748229979,0.4767000079154968,0.4189999997615814,0.29930001497268677,0.5292427090074245
105,augmix,layer_weight,70321015.0,0.7174000144004822,0.7111999988555908,0.6977999806404114,0.6805999875068665,0.6345999836921692,0.7193999886512756,0.7111999988555908,0.6644999980926514,0.6254000067710876,0.5519999861717224,0.2921999990940094,0.7167999744415283,0.7070000171661377,0.6908000111579895,0.6639999747276306,0.5947999954223633,0.6624000072479248,0.6686000227928162,0.6557000279426575,0.607699990272522,0.5351999998092651,0.7098000049591064,0.6754999756813049,0.6243000030517578,0.5404999852180481,0.3472999930381775,0.6771000027656555,0.6294999718666077,0.5630999803543091,0.5503000020980835,0.4842000007629394,0.7164999842643738,0.6899999976158142,0.6650999784469604,0.6347000002861023,0.5586000084877014,0.65420001745224,0.5864999890327454,0.5102999806404114,0.4691999852657318,0.43549999594688416,0.4532000124454498,0.46189999580383295,0.4808000028133392,0.35420000553131104,0.3668999969959259,0.6471999883651733,0.5698999762535095,0.4905000030994415,0.3440000116825104,0.2393999993801117,0.6661999821662903,0.6362000107765198,0.6204000115394592,0.6093000173568726,0.5863000154495239,0.6862999796867371,0.6510000228881836,0.5993999838829039,0.5982999801635742,0.5430999994277954,0.7042999863624573,0.6887999773025513,0.6815000176429749,0.6177999973297119,0.5090000033378601,0.6029000282287598,0.5199999809265137,0.6944000124931335,0.6407999992370605,0.5806000232696533,0.6815999746322632,0.6525999903678894,0.5752000212669373,0.5361999869346619,0.4819999933242798,0.6725000143051147,0.5960999727249146,0.5892999768257141,0.5515000224113464,0.5291000008583069,0.6916000247001648,0.6496000289916992,0.5827000141143799,0.6498000025749207,0.5824999809265137,0.6886000037193298,0.6395999789237976,0.6164000034332275,0.5519000291824341,0.4916000068187714,0.6807000041007996,0.6784999966621399,0.6589999794960022,0.6391000151634216,0.5978000164031982,0.28060001134872437,0.4026916678994894
105,standard,layer_weight,70321015.0,0.7026000022888184,0.6929000020027161,0.6741999983787537,0.6478000283241272,0.5753999948501587,0.7081000208854675,0.682200014591217,0.5809000134468079,0.4943999946117401,0.3547999858856201,0.11219999939203262,0.70169997215271,0.6660000085830688,0.5963000059127808,0.512499988079071,0.3492999970912933,0.6248999834060669,0.6261000037193298,0.5871000289916992,0.5471000075340271,0.508899986743927,0.6927000284194946,0.6446999907493591,0.5864999890327454,0.4988999962806702,0.2987000048160553,0.6384000182151794,0.5547000169754028,0.4521999955177307,0.4361999928951264,0.3506999909877777,0.7014999985694885,0.592199981212616,0.5073999762535095,0.423799991607666,0.29589998722076416,0.5156000256538391,0.3296999931335449,0.20479999482631686,0.16099999845027926,0.1264999955892563,0.2671999931335449,0.2800000011920929,0.34689998626708984,0.1889999955892563,0.2427999973297119,0.4388999938964844,0.24130000174045566,0.14830000698566434,0.06949999928474426,0.03750000149011612,0.6342999935150146,0.5885999798774719,0.5705999732017517,0.5461000204086304,0.5156999826431274,0.6352000236511229,0.5576000213623047,0.4769999980926514,0.4772999882698059,0.4092999994754791,0.6955999732017517,0.6678000092506409,0.6567999720573425,0.5910999774932861,0.464599996805191,0.5726000070571899,0.4803000092506409,0.6761999726295471,0.6003000140190125,0.5004000067710876,0.6033999919891357,0.4912999868392944,0.2750999927520752,0.20890000462532046,0.13410000503063202,0.6194000244140625,0.4878000020980835,0.5162000060081482,0.4930999875068665,0.4415000081062317,0.6455000042915344,0.5446000099182129,0.4769999980926514,0.5145999789237976,0.35089999437332153,0.5932999849319458,0.4280000030994415,0.3454999923706055,0.21240000426769254,0.12939999997615814,0.6064000129699707,0.5763000249862671,0.5311999917030334,0.4835000038146973,0.4241999983787537,0.29189997911453247,0.5242718759303291
105,augmix,random,4351797.0,0.38940000534057617,0.3702000081539154,0.3416000008583069,0.3086000084877014,0.24779999256134036,0.3970000147819519,0.3650999963283539,0.25110000371932983,0.1800999939441681,0.11599999666213988,0.045499999076128006,0.3937999904155731,0.3790999948978424,0.3594000041484833,0.34060001373291016,0.3043000102043152,0.3677000105381012,0.3686000108718872,0.3562999963760376,0.350600004196167,0.3553999960422516,0.378600001335144,0.2946999967098236,0.2213000059127808,0.16220000386238098,0.08510000258684157,0.3440000116825104,0.2957000136375427,0.2407999932765961,0.2476000040769577,0.2044000029563904,0.3932999968528748,0.3580999970436096,0.3400999903678894,0.31779998540878296,0.2813000082969665,0.3257000148296356,0.2626000046730041,0.2012999951839447,0.1826000064611435,0.16580000519752502,0.367000013589859,0.3689999878406525,0.3677999973297119,0.3456000089645386,0.35420000553131104,0.3012999892234802,0.21819999814033508,0.1606999933719635,0.10840000212192537,0.07639999687671661,0.38339999318122864,0.3790999948978424,0.3747000098228455,0.3716000020503998,0.36559998989105225,0.3747000098228455,0.3501999974250793,0.328000009059906,0.32670000195503235,0.30180001258850103,0.3939000070095062,0.3869999945163727,0.38479998707771296,0.3774999976158142,0.3578000068664551,0.2766000032424927,0.23330000042915344,0.366100013256073,0.2861999869346619,0.2353000044822693,0.3569000065326691,0.3210000097751617,0.2458000034093857,0.2184000015258789,0.18050000071525574,0.3781000077724457,0.3328999876976013,0.3278999924659729,0.29159998893737793,0.2433999925851822,0.3903000056743622,0.374099999666214,0.34459999203681946,0.35510000586509705,0.3133000135421753,0.3560999929904938,0.302700012922287,0.27059999108314514,0.22419999539852145,0.1835000067949295,0.3630000054836273,0.3569000065326691,0.3438000082969665,0.3355999886989593,0.3219000101089477,0.6029999852180481,0.6963927069446072
105,standard,random,4351797.0,0.42179998755455017,0.4065000116825104,0.3831000030040741,0.35499998927116394,0.2768999934196472,0.4307999908924103,0.382099986076355,0.2213000059127808,0.14820000529289246,0.0908000022172928,0.031599998474121094,0.4289000034332275,0.3946000039577484,0.34529998898506165,0.29969999194145197,0.2287999987602234,0.3833000063896179,0.3763999938964844,0.34599998593330383,0.34119999408721924,0.34860000014305115,0.40709999203681946,0.3127999901771545,0.2270999997854233,0.1670999974012375,0.08749999850988388,0.3626999855041504,0.29809999465942383,0.22689999639987946,0.22429999709129333,0.16349999606609344,0.42910000681877136,0.3424000144004822,0.29510000348091125,0.25839999318122864,0.19689999520778656,0.21089999377727509,0.12790000438690186,0.08169999718666078,0.0689999982714653,0.05339999869465828,0.2538000047206879,0.2678999900817871,0.322299987077713,0.21250000596046448,0.2587000131607056,0.27959999442100525,0.16940000653266907,0.11069999635219574,0.059599999338388436,0.04010000079870224,0.3982999920845032,0.3896999955177307,0.3842000067234039,0.3781999945640564,0.3734000027179718,0.3815999925136566,0.3321000039577484,0.2870999872684479,0.28610000014305115,0.25189998745918274,0.421999990940094,0.4142000079154968,0.4065000116825104,0.3874000012874603,0.3449000120162964,0.30399999022483826,0.25589999556541443,0.3813999891281128,0.2732999920845032,0.19290000200271606,0.2793000042438507,0.2057999968528748,0.12349999696016313,0.1006999984383583,0.0729999989271164,0.3750999867916107,0.2759999930858612,0.29660001397132874,0.2703000009059906,0.2240000069141388,0.4038000106811523,0.3463999927043915,0.2913999855518341,0.3571000099182129,0.2639999985694885,0.2838000059127808,0.18770000338554385,0.15520000457763672,0.1088000014424324,0.08330000191926956,0.3560999929904938,0.3388000130653381,0.3147000074386597,0.2931999862194061,0.2612000107765198,0.5692000091075897,0.7263302096786599
105,augmix,random,8731804.0,0.4587000012397766,0.4453000128269196,0.4205000102519989,0.3899999856948853,0.31520000100135803,0.4661000072956085,0.4471000134944916,0.33480000495910645,0.2554000020027161,0.164900004863739,0.04529999941587448,0.4659000039100647,0.4532999992370606,0.4329000115394592,0.4083000123500824,0.34769999980926514,0.4341999888420105,0.4284000098705292,0.4212000072002411,0.4117000102996826,0.4054000079631805,0.4526999890804291,0.3871000111103058,0.3147999942302704,0.24560000002384186,0.1289999932050705,0.4106999933719635,0.3425000011920929,0.2709999978542328,0.2671000063419342,0.21709999442100525,0.4659000039100647,0.4307999908924103,0.4025999903678894,0.3743000030517578,0.3156999945640564,0.31139999628067017,0.2325000017881393,0.18549999594688416,0.17069999873638153,0.1597999930381775,0.3743999898433685,0.3864000141620636,0.39230000972747797,0.3449999988079071,0.3522999882698059,0.3504000008106232,0.2531000077724457,0.19760000705718994,0.14000000059604645,0.10899999737739564,0.4487000107765198,0.4433999955654144,0.4370999932289124,0.4336000084877014,0.4248999953269959,0.4431999921798706,0.4135000109672545,0.3761000037193297,0.3774999976158142,0.3440000116825104,0.4618000090122223,0.4458000063896179,0.444599986076355,0.42500001192092896,0.3786999881267548,0.34040001034736633,0.2831000089645386,0.4099000096321106,0.3107999861240387,0.2434999942779541,0.36980000138282776,0.3061999976634979,0.22349999845027926,0.1997999995946884,0.1688999980688095,0.4379000067710877,0.3750999867916107,0.3808000087738037,0.3416999876499176,0.29660001397132874,0.4476000070571899,0.4154999852180481,0.3747999966144562,0.4248000085353851,0.37380000948905945,0.3722000122070313,0.2912000119686127,0.2594000101089477,0.21060000360012052,0.1770000010728836,0.4343999922275543,0.4277999997138977,0.4120000004768372,0.39489999413490295,0.3718999922275543,0.5338999927043915,0.6529854154990364
105,standard,random,8731804.0,0.4589999914169312,0.4451999962329865,0.4241000115871429,0.3930000066757202,0.3116999864578247,0.4656000137329102,0.4154999852180481,0.2578999996185303,0.1753000020980835,0.10570000112056732,0.042500000447034836,0.4575999975204468,0.4129000008106232,0.3560999929904938,0.3095000088214874,0.22499999403953552,0.3964000046253204,0.3908999860286713,0.3547999858856201,0.3438000082969665,0.3512000143527985,0.434799998998642,0.3429000079631805,0.2610999941825867,0.18209999799728396,0.07689999788999557,0.3788000047206879,0.29809999465942383,0.21250000596046448,0.20569999516010284,0.14910000562667847,0.4577000141143799,0.3546999990940094,0.3023000061511993,0.25679999589920044,0.19110000133514404,0.2741999924182892,0.1826999932527542,0.121799997985363,0.10010000318288803,0.08290000259876251,0.2910999953746796,0.3043999969959259,0.3384000062942505,0.2410999983549118,0.2795000076293945,0.3140999972820282,0.18299999833106995,0.1177000030875206,0.06159999966621399,0.03770000115036965,0.4162000119686127,0.4004000127315521,0.3917999863624573,0.38119998574256897,0.373199999332428,0.3921999931335449,0.33649998903274536,0.29019999504089355,0.2903999984264374,0.2594999969005585,0.472900003194809,0.4706999957561493,0.4686000049114227,0.4507000148296356,0.4187000095844269,0.29989999532699585,0.2590000033378601,0.4397000074386597,0.32280001044273376,0.2391999959945679,0.3301999866962433,0.2660000026226044,0.16599999368190765,0.14139999449253082,0.10180000215768814,0.39849999547004705,0.2876999974250793,0.3050999939441681,0.2734000086784363,0.2231999933719635,0.4361999928951264,0.3785000145435333,0.3219999969005585,0.3903999924659729,0.2957000136375427,0.3219999969005585,0.23240000009536746,0.20110000669956207,0.14640000462532046,0.11029999703168868,0.3695000112056732,0.3504999876022339,0.3246999979019165,0.3025000095367432,0.2712999880313873,0.5343999862670898,0.7036541667766869
105,augmix,random,17561987.0,0.5573999881744385,0.5453000068664551,0.5273000001907349,0.5041999816894531,0.43540000915527344,0.5583999752998352,0.5315999984741211,0.4320000112056732,0.3571999967098236,0.2549000084400177,0.0926000028848648,0.551800012588501,0.5311999917030334,0.5001999735832214,0.4656000137329102,0.39489999413490295,0.4912000000476837,0.4963000118732453,0.4812000095844269,0.4616000056266785,0.4390000104904175,0.5392000079154968,0.4733000099658966,0.4061000049114227,0.3303000032901764,0.19670000672340396,0.5221999883651733,0.4677999913692474,0.3944000005722046,0.3885999917984009,0.3242000043392181,0.5516999959945679,0.4979000091552734,0.4625000059604645,0.42719998955726624,0.3540000021457672,0.446399986743927,0.3504000008106232,0.26980000734329224,0.2387000024318695,0.2134000062942505,0.4205999970436096,0.4275999963283539,0.4393999874591827,0.3564999997615814,0.3686999976634979,0.4075999855995178,0.28940001130104065,0.21860000491142276,0.13619999587535858,0.0892999991774559,0.5297999978065491,0.5123999714851379,0.5083000063896179,0.5048000216484071,0.4914999902248383,0.5185999870300293,0.4742999970912933,0.42019999027252203,0.4234000146389008,0.3740000128746033,0.5382000207901001,0.5023999810218811,0.4810000061988831,0.390500009059906,0.2791000008583069,0.4185000061988831,0.3711000084877014,0.5160999894142151,0.42309999465942383,0.3449000120162964,0.5016999840736389,0.449400007724762,0.3513999879360199,0.30730000138282776,0.2522999942302704,0.5267000198364258,0.4422000050544739,0.4374000132083893,0.4034999907016754,0.3643999993801117,0.5375000238418579,0.4984999895095825,0.4490999877452849,0.5030000209808351,0.4422999918460846,0.5023000240325928,0.4336000084877014,0.39890000224113453,0.33640000224113464,0.2784999907016754,0.4961000084877014,0.4923999905586242,0.4724999964237213,0.4553999900817871,0.4205000102519989,0.4416000247001648,0.579234374454245
105,standard,random,17561987.0,0.5314000248908997,0.517799973487854,0.4857999980449677,0.4411999881267548,0.3533999919891357,0.5374000072479248,0.496399998664856,0.3203999996185303,0.22190000116825104,0.1290999948978424,0.042399998754262924,0.5293999910354614,0.4936000108718872,0.4334999918937683,0.3702000081539154,0.2763000130653381,0.4670000076293945,0.4641999900341034,0.4323999881744385,0.419299989938736,0.42809998989105225,0.5148000121116638,0.4287000000476837,0.3443000018596649,0.2694000005722046,0.1573999971151352,0.4560999870300293,0.3785000145435333,0.28859999775886536,0.2833000123500824,0.2176000028848648,0.5297999978065491,0.4300999939441681,0.3659999966621399,0.31450000405311584,0.23510000109672546,0.2551000118255615,0.12860000133514404,0.07180000096559525,0.05510000139474869,0.04399999976158142,0.32670000195503235,0.34150001406669617,0.3982000052928925,0.2617999911308289,0.3064000010490417,0.2782000005245209,0.14259999990463254,0.07559999823570251,0.026599999517202374,0.015799999237060547,0.4952000081539154,0.4731000065803528,0.4652999937534332,0.4541000127792358,0.4379000067710877,0.4659999907016754,0.39809998869895935,0.3411000072956085,0.3424000144004822,0.295199990272522,0.5192000269889832,0.5022000074386597,0.4898999929428101,0.43959999084472656,0.3540000021457672,0.3792000114917755,0.3206000030040741,0.4905999898910522,0.3671000003814697,0.2630999982357025,0.3578999936580658,0.2449000030755997,0.1168999969959259,0.08959999680519104,0.0584000013768673,0.4772000014781952,0.3607000112533569,0.3795000016689301,0.3391999900341034,0.27970001101493835,0.5038999915122986,0.4309000074863434,0.35760000348091125,0.4316000044345856,0.3310999870300293,0.3565999865531921,0.21040000021457672,0.15680000185966492,0.096500001847744,0.06570000201463701,0.4532999992370606,0.42680001258850103,0.3930000066757202,0.3630999922752381,0.3212999999523163,0.4625999927520752,0.6642718744697049
105,augmix,random,35190225.0,0.6662999987602234,0.6575999855995178,0.6399000287055969,0.6219000220298767,0.5543000102043152,0.6675000190734863,0.6538000106811523,0.5863999724388123,0.5256000161170961,0.4241999983787537,0.1647000014781952,0.6650000214576721,0.6503999829292297,0.6272000074386597,0.6003999710083008,0.5289000272750854,0.6014999747276306,0.6121000051498413,0.5982000231742859,0.5597000122070312,0.5202999711036682,0.6571999788284302,0.6086999773979187,0.5455999970436096,0.4523999989032746,0.2736000120639801,0.625,0.5708000063896179,0.4943999946117401,0.491100013256073,0.41999998688697815,0.6642000079154968,0.6274999976158142,0.6011000275611877,0.5684000253677368,0.4941000044345856,0.5562000274658203,0.4625000059604645,0.3808999955654144,0.3474000096321106,0.3169000148773193,0.4352999925613403,0.4483999907970429,0.4629999995231629,0.35190001130104065,0.358599990606308,0.536300003528595,0.40709999203681946,0.3235999941825867,0.1940000057220459,0.1184000000357628,0.6258999705314636,0.6017000079154968,0.5899999737739563,0.5752999782562256,0.5619000196456909,0.6304000020027161,0.5889000296592712,0.5357000231742859,0.5353000164031982,0.4837000072002411,0.6553999781608582,0.6340000033378601,0.6216999888420105,0.5730000138282776,0.4763999879360199,0.5297999978065491,0.4641000032424927,0.6394000053405762,0.5638999938964844,0.4769000113010407,0.6087999939918518,0.5651000142097473,0.4566000103950501,0.4165999889373779,0.3587999939918518,0.6237999796867371,0.5491999983787537,0.5360999703407288,0.4988999962806702,0.4672000110149384,0.6399000287055969,0.5964999794960022,0.5360999703407288,0.5860999822616577,0.5181999802589417,0.6158000230789185,0.5497000217437744,0.5078999996185303,0.4404999911785126,0.3772999942302704,0.6294000148773193,0.6218000054359436,0.6033999919891357,0.5789999961853027,0.5397999882698059,0.33249998092651367,0.47180833271704614
105,standard,random,35190225.0,0.6406999826431274,0.6279000043869019,0.6018000245094299,0.5730000138282776,0.494700014591217,0.645799994468689,0.6189000010490417,0.4869000017642975,0.3824999928474426,0.250900000333786,0.06960000097751617,0.6413999795913696,0.6021999716758728,0.5357000231742859,0.463699996471405,0.3253999948501587,0.5626000165939331,0.5552999973297119,0.5224999785423279,0.4921999871730805,0.4683000147342682,0.6284000277519226,0.5684999823570251,0.5031999945640564,0.4018000066280365,0.219200000166893,0.5719000101089478,0.4930999875068665,0.3808999955654144,0.3833000063896179,0.2992999851703644,0.6414999961853027,0.5311999917030334,0.4578000009059906,0.38530001044273376,0.2728999853134155,0.3998000025749207,0.25609999895095825,0.15729999542236328,0.12129999697208405,0.0948999971151352,0.28610000014305115,0.3023999929428101,0.3522999882698059,0.21449999511241916,0.26089999079704285,0.3508000075817108,0.17239999771118164,0.09350000321865083,0.04479999840259552,0.028300000354647636,0.5927000045776367,0.5526999831199646,0.5382000207901001,0.5289999842643738,0.4957000017166138,0.5672000050544739,0.4961000084877014,0.41909998655319214,0.4178000092506409,0.3499999940395355,0.6306999921798706,0.6083999872207642,0.5945000052452087,0.541700005531311,0.4535999894142151,0.49549999833107,0.42089998722076416,0.6071000099182129,0.4973999857902527,0.3808000087738037,0.4893999993801117,0.3781000077724457,0.21469999849796292,0.1662999987602234,0.11020000278949738,0.557699978351593,0.4334999918937683,0.4526000022888184,0.4226000010967255,0.3716000020503998,0.5928999781608582,0.5005999803543091,0.4320000112056732,0.473800003528595,0.329800009727478,0.4821000099182129,0.32820001244544983,0.2689999938011169,0.16760000586509705,0.11100000143051147,0.5519000291824341,0.5203999876976013,0.4823000133037567,0.4399000108242035,0.3880999982357025,0.35420000553131104,0.5803010423551314
