,Amda,Augmix,Batch Size,DeepAugment,Epochs,Hydra Amda,Hydra Loss,ImageNet100 Error,ImageNet100-C Error,ImageNet100-R Error,LearningRate,Loss,Network,Path,Prune Ratio,Scaling,SupCon Loss,Supcon Amda,Teacher,Temperature,WeightDecay,kd_T,kd_mixture
90,True,True,,True,30,,,14.219999313354492,31.40159845352173,55.250903964042664,0.014,KnowledgeDistill,resnet18,/work/dlclarge2/agnihotr-shashank-pruneshift/hyperparameter_analysis/kd_2_mixture_0.2_lr_0.014_decay_7e-05/0,,1,,,AMDA ResNet50,,7e-05,2,0.2
90,True,True,,True,30,,,16.699999570846558,34.70746278762817,58.34842324256897,0.014,KnowledgeDistill,resnet18,/work/dlclarge2/agnihotr-shashank-pruneshift/hyperparameter_analysis/kd_2_mixture_0.2_lr_0.014_decay_7e-05/1,,1,,,AMDA ResNet50,,7e-05,2,0.2
90,True,True,,True,30,,,23.72000217437744,46.6701328754425,62.997931241989136,0.014,KnowledgeDistill,resnet18,/work/dlclarge2/agnihotr-shashank-pruneshift/hyperparameter_analysis/kd_2_mixture_0.2_lr_0.014_decay_7e-05/2,,1,,,AMDA ResNet50,,7e-05,2,0.2
90,True,True,,True,30,,,39.12000060081482,64.51066732406616,73.55147302150726,0.014,KnowledgeDistill,resnet18,/work/dlclarge2/agnihotr-shashank-pruneshift/hyperparameter_analysis/kd_2_mixture_0.2_lr_0.014_decay_7e-05/3,,1,,,AMDA ResNet50,,7e-05,2,0.2
90,True,True,256.0,True,30,True,KnowledgeDistill,12.980002164840698,29.052001237869263,54.474908113479614,0.014,KnowledgeDistill,resnet18,/work/dlclarge2/agnihotr-shashank-pruneshift/hyperparameter_analysis/kd_2_mixture_0.2_lr_0.014_decay_7e-05/finetune/0,10.0,1,KnowledgeDistill,True,AMDA ResNet50,,7e-05,2,0.2
90,True,True,,True,30,,,13.200002908706665,29.652798175811768,54.89524006843567,0.057,KnowledgeDistill,resnet18,/work/dlclarge2/agnihotr-shashank-pruneshift/hyperparameter_analysis/kd_2_mixture_0.2_lr_0.057_decay_3e-05/0,,1,,,AMDA ResNet50,,3e-05,2,0.2
90,True,True,,True,30,,,15.939998626708984,33.8808000087738,57.63062536716461,0.057,KnowledgeDistill,resnet18,/work/dlclarge2/agnihotr-shashank-pruneshift/hyperparameter_analysis/kd_2_mixture_0.2_lr_0.057_decay_3e-05/1,,1,,,AMDA ResNet50,,3e-05,2,0.2
90,True,True,,True,30,,,22.519999742507935,43.78533363342285,62.67459988594055,0.057,KnowledgeDistill,resnet18,/work/dlclarge2/agnihotr-shashank-pruneshift/hyperparameter_analysis/kd_2_mixture_0.2_lr_0.057_decay_3e-05/2,,1,,,AMDA ResNet50,,3e-05,2,0.2
90,True,True,,True,30,,,43.59999895095825,66.02720022201538,78.33678275346756,0.057,KnowledgeDistill,resnet18,/work/dlclarge2/agnihotr-shashank-pruneshift/hyperparameter_analysis/kd_2_mixture_0.2_lr_0.057_decay_3e-05/3,,1,,,AMDA ResNet50,,3e-05,2,0.2
90,True,True,256.0,True,30,True,KnowledgeDistill,12.300002574920654,28.127199411392212,53.64071428775787,0.057,KnowledgeDistill,resnet18,/work/dlclarge2/agnihotr-shashank-pruneshift/hyperparameter_analysis/kd_2_mixture_0.2_lr_0.057_decay_3e-05/finetune/0,10.0,1,KnowledgeDistill,True,AMDA ResNet50,,3e-05,2,0.2
90,True,True,256.0,True,30,True,KnowledgeDistill,13.859999179840088,30.97173571586609,55.23797273635864,0.057,KnowledgeDistill,resnet18,/work/dlclarge2/agnihotr-shashank-pruneshift/hyperparameter_analysis/kd_2_mixture_0.2_lr_0.057_decay_3e-05/finetune/1,20.0,1,KnowledgeDistill,True,AMDA ResNet50,,3e-05,2,0.2
90,True,True,256.0,True,30,True,KnowledgeDistill,17.400002479553223,35.18586754798889,58.600619435310364,0.057,KnowledgeDistill,resnet18,/work/dlclarge2/agnihotr-shashank-pruneshift/hyperparameter_analysis/kd_2_mixture_0.2_lr_0.057_decay_3e-05/finetune/2,40.0,1,KnowledgeDistill,True,AMDA ResNet50,,3e-05,2,0.2
90,True,True,256.0,True,30,True,KnowledgeDistill,27.079999446868896,46.73814177513122,66.63217842578888,0.057,KnowledgeDistill,resnet18,/work/dlclarge2/agnihotr-shashank-pruneshift/hyperparameter_analysis/kd_2_mixture_0.2_lr_0.057_decay_3e-05/finetune/3,80.0,1,KnowledgeDistill,True,AMDA ResNet50,,3e-05,2,0.2
90,True,True,,True,30,,,13.359999656677246,30.425602197647088,54.90817427635193,0.069,KnowledgeDistill,resnet18,/work/dlclarge2/agnihotr-shashank-pruneshift/hyperparameter_analysis/kd_2_mixture_0.2_lr_0.069_decay_7e-05/0,,1,,,AMDA ResNet50,,7e-05,2,0.2
90,True,True,,True,30,,,16.96000099182129,35.32133102416992,57.35902786254883,0.069,KnowledgeDistill,resnet18,/work/dlclarge2/agnihotr-shashank-pruneshift/hyperparameter_analysis/kd_2_mixture_0.2_lr_0.069_decay_7e-05/1,,1,,,AMDA ResNet50,,7e-05,2,0.2
90,True,True,,True,30,,,22.71999716758728,43.55546832084656,61.174339056015015,0.069,KnowledgeDistill,resnet18,/work/dlclarge2/agnihotr-shashank-pruneshift/hyperparameter_analysis/kd_2_mixture_0.2_lr_0.069_decay_7e-05/2,,1,,,AMDA ResNet50,,7e-05,2,0.2
90,True,True,,True,30,,,46.880000829696655,66.94293022155762,79.16451096534729,0.069,KnowledgeDistill,resnet18,/work/dlclarge2/agnihotr-shashank-pruneshift/hyperparameter_analysis/kd_2_mixture_0.2_lr_0.069_decay_7e-05/3,,1,,,AMDA ResNet50,,7e-05,2,0.2
90,True,True,256.0,True,30,True,KnowledgeDistill,12.459999322891235,28.1338632106781,53.841179609298706,0.069,KnowledgeDistill,resnet18,/work/dlclarge2/agnihotr-shashank-pruneshift/hyperparameter_analysis/kd_2_mixture_0.2_lr_0.069_decay_7e-05/finetune/0,10.0,1,KnowledgeDistill,True,AMDA ResNet50,,7e-05,2,0.2
90,True,True,256.0,True,30,True,KnowledgeDistill,13.71999979019165,30.954402685165398,55.10217249393463,0.069,KnowledgeDistill,resnet18,/work/dlclarge2/agnihotr-shashank-pruneshift/hyperparameter_analysis/kd_2_mixture_0.2_lr_0.069_decay_7e-05/finetune/1,20.0,1,KnowledgeDistill,True,AMDA ResNet50,,7e-05,2,0.2
90,True,True,256.0,True,30,True,KnowledgeDistill,17.619997262954712,35.32293438911438,58.755820989608765,0.069,KnowledgeDistill,resnet18,/work/dlclarge2/agnihotr-shashank-pruneshift/hyperparameter_analysis/kd_2_mixture_0.2_lr_0.069_decay_7e-05/finetune/2,40.0,1,KnowledgeDistill,True,AMDA ResNet50,,7e-05,2,0.2
90,True,True,256.0,True,30,True,KnowledgeDistill,28.07999849319458,48.29066395759582,67.14950799942017,0.069,KnowledgeDistill,resnet18,/work/dlclarge2/agnihotr-shashank-pruneshift/hyperparameter_analysis/kd_2_mixture_0.2_lr_0.069_decay_7e-05/finetune/3,80.0,1,KnowledgeDistill,True,AMDA ResNet50,,7e-05,2,0.2
90,True,True,,True,30,,,13.1600022315979,30.50053119659424,54.77237403392792,0.031,KnowledgeDistill,resnet18,/work/dlclarge2/agnihotr-shashank-pruneshift/hyperparameter_analysis/kd_2_mixture_0.3_lr_0.031_decay_2e-05/0,,1,,,AMDA ResNet50,,2e-05,2,0.3
90,True,True,,True,30,,,16.32000207901001,34.72960591316223,56.77056312561035,0.031,KnowledgeDistill,resnet18,/work/dlclarge2/agnihotr-shashank-pruneshift/hyperparameter_analysis/kd_2_mixture_0.3_lr_0.031_decay_2e-05/1,,1,,,AMDA ResNet50,,2e-05,2,0.3
90,True,True,,True,30,,,22.18000292778015,45.70772647857666,63.34066092967987,0.031,KnowledgeDistill,resnet18,/work/dlclarge2/agnihotr-shashank-pruneshift/hyperparameter_analysis/kd_2_mixture_0.3_lr_0.031_decay_2e-05/2,,1,,,AMDA ResNet50,,2e-05,2,0.3
90,True,True,,True,30,,,41.11999869346619,60.817861557006836,73.99767339229584,0.031,KnowledgeDistill,resnet18,/work/dlclarge2/agnihotr-shashank-pruneshift/hyperparameter_analysis/kd_2_mixture_0.3_lr_0.031_decay_2e-05/3,,1,,,AMDA ResNet50,,2e-05,2,0.3
90,True,True,256.0,True,30,True,KnowledgeDistill,12.15999722480774,28.297066688537598,53.55664789676666,0.031,KnowledgeDistill,resnet18,/work/dlclarge2/agnihotr-shashank-pruneshift/hyperparameter_analysis/kd_2_mixture_0.3_lr_0.031_decay_2e-05/finetune/0,10.0,1,KnowledgeDistill,True,AMDA ResNet50,,2e-05,2,0.3
90,True,True,256.0,True,30,True,KnowledgeDistill,13.980001211166382,30.82559704780578,55.16037344932556,0.031,KnowledgeDistill,resnet18,/work/dlclarge2/agnihotr-shashank-pruneshift/hyperparameter_analysis/kd_2_mixture_0.3_lr_0.031_decay_2e-05/finetune/1,20.0,1,KnowledgeDistill,True,AMDA ResNet50,,2e-05,2,0.3
90,True,True,256.0,True,30,True,KnowledgeDistill,16.920000314712524,35.38373112678528,58.497154712677,0.031,KnowledgeDistill,resnet18,/work/dlclarge2/agnihotr-shashank-pruneshift/hyperparameter_analysis/kd_2_mixture_0.3_lr_0.031_decay_2e-05/finetune/2,40.0,1,KnowledgeDistill,True,AMDA ResNet50,,2e-05,2,0.3
90,True,True,256.0,True,30,True,KnowledgeDistill,25.739997625350952,45.72187066078186,65.03491997718811,0.031,KnowledgeDistill,resnet18,/work/dlclarge2/agnihotr-shashank-pruneshift/hyperparameter_analysis/kd_2_mixture_0.3_lr_0.031_decay_2e-05/finetune/3,80.0,1,KnowledgeDistill,True,AMDA ResNet50,,2e-05,2,0.3
90,True,True,,True,30,,,13.13999891281128,29.995197057724,54.20331060886383,0.039,KnowledgeDistill,resnet18,/work/dlclarge2/agnihotr-shashank-pruneshift/hyperparameter_analysis/kd_2_mixture_0.5_lr_0.039_decay_2e-05/0,,1,,,AMDA ResNet50,,2e-05,2,0.5
90,True,True,,True,30,,,16.039997339248657,37.47066855430603,55.56130409240723,0.039,KnowledgeDistill,resnet18,/work/dlclarge2/agnihotr-shashank-pruneshift/hyperparameter_analysis/kd_2_mixture_0.5_lr_0.039_decay_2e-05/1,,1,,,AMDA ResNet50,,2e-05,2,0.5
90,True,True,,True,30,,,24.159997701644897,45.85253596305847,62.920331954956055,0.039,KnowledgeDistill,resnet18,/work/dlclarge2/agnihotr-shashank-pruneshift/hyperparameter_analysis/kd_2_mixture_0.5_lr_0.039_decay_2e-05/2,,1,,,AMDA ResNet50,,2e-05,2,0.5
90,True,True,,True,30,,,41.019999980926514,63.77946734428406,74.28866922855377,0.039,KnowledgeDistill,resnet18,/work/dlclarge2/agnihotr-shashank-pruneshift/hyperparameter_analysis/kd_2_mixture_0.5_lr_0.039_decay_2e-05/3,,1,,,AMDA ResNet50,,2e-05,2,0.5
90,True,True,256.0,True,30,True,KnowledgeDistill,11.699998378753662,27.755463123321526,52.884116768836975,0.039,KnowledgeDistill,resnet18,/work/dlclarge2/agnihotr-shashank-pruneshift/hyperparameter_analysis/kd_2_mixture_0.5_lr_0.039_decay_2e-05/finetune/0,10.0,1,KnowledgeDistill,True,AMDA ResNet50,,2e-05,2,0.5
90,True,True,256.0,True,30,True,KnowledgeDistill,13.120001554489136,30.267471075057976,54.655975103378296,0.039,KnowledgeDistill,resnet18,/work/dlclarge2/agnihotr-shashank-pruneshift/hyperparameter_analysis/kd_2_mixture_0.5_lr_0.039_decay_2e-05/finetune/1,20.0,1,KnowledgeDistill,True,AMDA ResNet50,,2e-05,2,0.5
90,True,True,256.0,True,30,True,KnowledgeDistill,16.699999570846558,35.04613041877746,57.986289262771606,0.039,KnowledgeDistill,resnet18,/work/dlclarge2/agnihotr-shashank-pruneshift/hyperparameter_analysis/kd_2_mixture_0.5_lr_0.039_decay_2e-05/finetune/2,40.0,1,KnowledgeDistill,True,AMDA ResNet50,,2e-05,2,0.5
90,True,True,256.0,True,30,True,KnowledgeDistill,25.26000142097473,45.54453492164612,65.43585062026978,0.039,KnowledgeDistill,resnet18,/work/dlclarge2/agnihotr-shashank-pruneshift/hyperparameter_analysis/kd_2_mixture_0.5_lr_0.039_decay_2e-05/finetune/3,80.0,1,KnowledgeDistill,True,AMDA ResNet50,,2e-05,2,0.5
90,True,True,,True,30,,,12.639999389648438,30.084002017974846,53.30444872379303,0.131,KnowledgeDistill,resnet18,/work/dlclarge2/agnihotr-shashank-pruneshift/hyperparameter_analysis/kd_2_mixture_0.5_lr_0.131_decay_7e-05/0,,1,,,AMDA ResNet50,,7e-05,2,0.5
90,True,True,,True,30,,,15.92000126838684,33.52347016334533,57.986289262771606,0.131,KnowledgeDistill,resnet18,/work/dlclarge2/agnihotr-shashank-pruneshift/hyperparameter_analysis/kd_2_mixture_0.5_lr_0.131_decay_7e-05/1,,1,,,AMDA ResNet50,,7e-05,2,0.5
90,True,True,,True,30,,,23.72000217437744,46.34959697723388,62.71339952945709,0.131,KnowledgeDistill,resnet18,/work/dlclarge2/agnihotr-shashank-pruneshift/hyperparameter_analysis/kd_2_mixture_0.5_lr_0.131_decay_7e-05/2,,1,,,AMDA ResNet50,,7e-05,2,0.5
90,True,True,,True,30,,,43.66000294685364,67.3687994480133,75.4591315984726,0.131,KnowledgeDistill,resnet18,/work/dlclarge2/agnihotr-shashank-pruneshift/hyperparameter_analysis/kd_2_mixture_0.5_lr_0.131_decay_7e-05/3,,1,,,AMDA ResNet50,,7e-05,2,0.5
90,True,True,256.0,True,30,True,KnowledgeDistill,11.460000276565552,27.52853631973266,52.68365144729614,0.131,KnowledgeDistill,resnet18,/work/dlclarge2/agnihotr-shashank-pruneshift/hyperparameter_analysis/kd_2_mixture_0.5_lr_0.131_decay_7e-05/finetune/0,10.0,1,KnowledgeDistill,True,AMDA ResNet50,,7e-05,2,0.5
90,True,True,256.0,True,30,True,KnowledgeDistill,12.919998168945312,30.321592092514038,54.31324243545532,0.131,KnowledgeDistill,resnet18,/work/dlclarge2/agnihotr-shashank-pruneshift/hyperparameter_analysis/kd_2_mixture_0.5_lr_0.131_decay_7e-05/finetune/1,20.0,1,KnowledgeDistill,True,AMDA ResNet50,,7e-05,2,0.5
90,True,True,256.0,True,30,True,KnowledgeDistill,17.180001735687256,35.87065935134887,58.29668939113617,0.131,KnowledgeDistill,resnet18,/work/dlclarge2/agnihotr-shashank-pruneshift/hyperparameter_analysis/kd_2_mixture_0.5_lr_0.131_decay_7e-05/finetune/2,40.0,1,KnowledgeDistill,True,AMDA ResNet50,,7e-05,2,0.5
90,True,True,256.0,True,30,True,KnowledgeDistill,29.40000295639038,49.749869108200066,69.36109662055969,0.131,KnowledgeDistill,resnet18,/work/dlclarge2/agnihotr-shashank-pruneshift/hyperparameter_analysis/kd_2_mixture_0.5_lr_0.131_decay_7e-05/finetune/3,80.0,1,KnowledgeDistill,True,AMDA ResNet50,,7e-05,2,0.5
90,True,True,,True,30,,,12.680000066757202,29.65173721313476,53.737714886665344,0.058,KnowledgeDistill,resnet18,/work/dlclarge2/agnihotr-shashank-pruneshift/hyperparameter_analysis/kd_2_mixture_0.7_lr_0.058_decay_9e-05/0,,1,,,AMDA ResNet50,,9e-05,2,0.7
90,True,True,,True,30,,,15.140002965927124,35.38026809692383,57.36549496650696,0.058,KnowledgeDistill,resnet18,/work/dlclarge2/agnihotr-shashank-pruneshift/hyperparameter_analysis/kd_2_mixture_0.7_lr_0.058_decay_9e-05/1,,1,,,AMDA ResNet50,,9e-05,2,0.7
90,True,True,,True,30,,,24.900001287460327,50.52800178527832,62.53233253955841,0.058,KnowledgeDistill,resnet18,/work/dlclarge2/agnihotr-shashank-pruneshift/hyperparameter_analysis/kd_2_mixture_0.7_lr_0.058_decay_9e-05/2,,1,,,AMDA ResNet50,,9e-05,2,0.7
90,True,True,,True,30,,,39.160001277923584,59.778404235839844,76.31272673606873,0.058,KnowledgeDistill,resnet18,/work/dlclarge2/agnihotr-shashank-pruneshift/hyperparameter_analysis/kd_2_mixture_0.7_lr_0.058_decay_9e-05/3,,1,,,AMDA ResNet50,,9e-05,2,0.7
90,True,True,256.0,True,30,True,KnowledgeDistill,11.159998178482056,27.64747142791748,52.70305275917053,0.058,KnowledgeDistill,resnet18,/work/dlclarge2/agnihotr-shashank-pruneshift/hyperparameter_analysis/kd_2_mixture_0.7_lr_0.058_decay_9e-05/finetune/0,10.0,1,KnowledgeDistill,True,AMDA ResNet50,,9e-05,2,0.7
90,True,True,256.0,True,30,True,KnowledgeDistill,12.300002574920654,30.43120503425598,54.46197688579559,0.058,KnowledgeDistill,resnet18,/work/dlclarge2/agnihotr-shashank-pruneshift/hyperparameter_analysis/kd_2_mixture_0.7_lr_0.058_decay_9e-05/finetune/1,20.0,1,KnowledgeDistill,True,AMDA ResNet50,,9e-05,2,0.7
90,True,True,256.0,True,30,True,KnowledgeDistill,15.759998559951782,34.86267328262329,57.928091287612915,0.058,KnowledgeDistill,resnet18,/work/dlclarge2/agnihotr-shashank-pruneshift/hyperparameter_analysis/kd_2_mixture_0.7_lr_0.058_decay_9e-05/finetune/2,40.0,1,KnowledgeDistill,True,AMDA ResNet50,,9e-05,2,0.7
90,True,True,256.0,True,30,True,KnowledgeDistill,23.96000027656555,45.17866373062134,64.76978659629822,0.058,KnowledgeDistill,resnet18,/work/dlclarge2/agnihotr-shashank-pruneshift/hyperparameter_analysis/kd_2_mixture_0.7_lr_0.058_decay_9e-05/finetune/3,80.0,1,KnowledgeDistill,True,AMDA ResNet50,,9e-05,2,0.7
90,True,True,,True,30,,,13.999998569488525,31.194394826889038,54.72064018249512,0.009,KnowledgeDistill,resnet18,/work/dlclarge2/agnihotr-shashank-pruneshift/hyperparameter_analysis/kd_2_mixture_0.8_lr_0.009_decay_0.0001/0,,1,,,AMDA ResNet50,,0.0001,2,0.8
90,True,True,,True,30,,,16.119998693466187,35.95839142799377,56.06570243835449,0.009,KnowledgeDistill,resnet18,/work/dlclarge2/agnihotr-shashank-pruneshift/hyperparameter_analysis/kd_2_mixture_0.8_lr_0.009_decay_0.0001/1,,1,,,AMDA ResNet50,,0.0001,2,0.8
90,True,True,,True,30,,,22.939997911453247,47.93626666069031,65.06078541278839,0.009,KnowledgeDistill,resnet18,/work/dlclarge2/agnihotr-shashank-pruneshift/hyperparameter_analysis/kd_2_mixture_0.8_lr_0.009_decay_0.0001/2,,1,,,AMDA ResNet50,,0.0001,2,0.8
90,True,True,,True,30,,,46.34000062942505,70.18960118293762,76.46792531013489,0.009,KnowledgeDistill,resnet18,/work/dlclarge2/agnihotr-shashank-pruneshift/hyperparameter_analysis/kd_2_mixture_0.8_lr_0.009_decay_0.0001/3,,1,,,AMDA ResNet50,,0.0001,2,0.8
90,True,True,256.0,True,30,True,KnowledgeDistill,12.540000677108765,29.1306734085083,53.94464433193207,0.009,KnowledgeDistill,resnet18,/work/dlclarge2/agnihotr-shashank-pruneshift/hyperparameter_analysis/kd_2_mixture_0.8_lr_0.009_decay_0.0001/finetune/0,10.0,1,KnowledgeDistill,True,AMDA ResNet50,,0.0001,2,0.8
90,True,True,256.0,True,30,True,KnowledgeDistill,13.779997825622559,31.676268577575676,55.438438057899475,0.009,KnowledgeDistill,resnet18,/work/dlclarge2/agnihotr-shashank-pruneshift/hyperparameter_analysis/kd_2_mixture_0.8_lr_0.009_decay_0.0001/finetune/1,20.0,1,KnowledgeDistill,True,AMDA ResNet50,,0.0001,2,0.8
90,True,True,256.0,True,30,True,KnowledgeDistill,16.860002279281616,36.377066373825066,58.84635150432587,0.009,KnowledgeDistill,resnet18,/work/dlclarge2/agnihotr-shashank-pruneshift/hyperparameter_analysis/kd_2_mixture_0.8_lr_0.009_decay_0.0001/finetune/2,40.0,1,KnowledgeDistill,True,AMDA ResNet50,,0.0001,2,0.8
90,True,True,256.0,True,30,True,KnowledgeDistill,24.900001287460327,45.94613313674927,66.10838174819946,0.009,KnowledgeDistill,resnet18,/work/dlclarge2/agnihotr-shashank-pruneshift/hyperparameter_analysis/kd_2_mixture_0.8_lr_0.009_decay_0.0001/finetune/3,80.0,1,KnowledgeDistill,True,AMDA ResNet50,,0.0001,2,0.8
90,True,True,,True,30,,,12.58000135421753,29.523468017578118,53.14925014972687,0.093,KnowledgeDistill,resnet18,/work/dlclarge2/agnihotr-shashank-pruneshift/hyperparameter_analysis/kd_2_mixture_0.8_lr_0.093_decay_6e-05/0,,1,,,AMDA ResNet50,,6e-05,2,0.8
90,True,True,,True,30,,,16.119998693466187,36.77546977996826,58.19322168827057,0.093,KnowledgeDistill,resnet18,/work/dlclarge2/agnihotr-shashank-pruneshift/hyperparameter_analysis/kd_2_mixture_0.8_lr_0.093_decay_6e-05/1,,1,,,AMDA ResNet50,,6e-05,2,0.8
90,True,True,,True,30,,,22.920000553131104,47.83493280410766,63.89679312705994,0.093,KnowledgeDistill,resnet18,/work/dlclarge2/agnihotr-shashank-pruneshift/hyperparameter_analysis/kd_2_mixture_0.8_lr_0.093_decay_6e-05/2,,1,,,AMDA ResNet50,,6e-05,2,0.8
90,True,True,,True,30,,,39.06000256538391,59.74133014678955,72.7948784828186,0.093,KnowledgeDistill,resnet18,/work/dlclarge2/agnihotr-shashank-pruneshift/hyperparameter_analysis/kd_2_mixture_0.8_lr_0.093_decay_6e-05/3,,1,,,AMDA ResNet50,,6e-05,2,0.8
90,True,True,256.0,True,30,True,KnowledgeDistill,11.080002784729004,27.62400507926941,52.19218730926514,0.093,KnowledgeDistill,resnet18,/work/dlclarge2/agnihotr-shashank-pruneshift/hyperparameter_analysis/kd_2_mixture_0.8_lr_0.093_decay_6e-05/finetune/0,10.0,1,KnowledgeDistill,True,AMDA ResNet50,,6e-05,2,0.8
90,True,True,256.0,True,30,True,KnowledgeDistill,12.720000743865967,30.606132745742798,54.68830764293671,0.093,KnowledgeDistill,resnet18,/work/dlclarge2/agnihotr-shashank-pruneshift/hyperparameter_analysis/kd_2_mixture_0.8_lr_0.093_decay_6e-05/finetune/1,20.0,1,KnowledgeDistill,True,AMDA ResNet50,,6e-05,2,0.8
90,True,True,256.0,True,30,True,KnowledgeDistill,16.15999937057495,35.03679633140564,57.61769413948059,0.093,KnowledgeDistill,resnet18,/work/dlclarge2/agnihotr-shashank-pruneshift/hyperparameter_analysis/kd_2_mixture_0.8_lr_0.093_decay_6e-05/finetune/2,40.0,1,KnowledgeDistill,True,AMDA ResNet50,,6e-05,2,0.8
90,True,True,256.0,True,30,True,KnowledgeDistill,25.220000743865967,45.87706327438354,65.84324836730957,0.093,KnowledgeDistill,resnet18,/work/dlclarge2/agnihotr-shashank-pruneshift/hyperparameter_analysis/kd_2_mixture_0.8_lr_0.093_decay_6e-05/finetune/3,80.0,1,KnowledgeDistill,True,AMDA ResNet50,,6e-05,2,0.8
90,True,True,,True,30,,,14.020001888275146,30.29226660728454,55.08923828601837,0.033,KnowledgeDistill,resnet18,/work/dlclarge2/agnihotr-shashank-pruneshift/hyperparameter_analysis/kd_3_mixture_0.1_lr_0.033_decay_5e-05/0,,1,,,AMDA ResNet50,,5e-05,3,0.1
90,True,True,,True,30,,,17.079997062683105,37.5589370727539,57.69529342651367,0.033,KnowledgeDistill,resnet18,/work/dlclarge2/agnihotr-shashank-pruneshift/hyperparameter_analysis/kd_3_mixture_0.1_lr_0.033_decay_5e-05/1,,1,,,AMDA ResNet50,,5e-05,3,0.1
90,True,True,,True,30,,,24.83999729156494,46.3370680809021,63.35359513759613,0.033,KnowledgeDistill,resnet18,/work/dlclarge2/agnihotr-shashank-pruneshift/hyperparameter_analysis/kd_3_mixture_0.1_lr_0.033_decay_5e-05/2,,1,,,AMDA ResNet50,,5e-05,3,0.1
90,True,True,,True,30,,,39.03999924659729,59.41519737243652,73.0082780122757,0.033,KnowledgeDistill,resnet18,/work/dlclarge2/agnihotr-shashank-pruneshift/hyperparameter_analysis/kd_3_mixture_0.1_lr_0.033_decay_5e-05/3,,1,,,AMDA ResNet50,,5e-05,3,0.1
90,True,True,256.0,True,30,True,KnowledgeDistill,12.940001487731934,28.722673654556267,54.22271192073822,0.033,KnowledgeDistill,resnet18,/work/dlclarge2/agnihotr-shashank-pruneshift/hyperparameter_analysis/kd_3_mixture_0.1_lr_0.033_decay_5e-05/finetune/0,10.0,1,KnowledgeDistill,True,AMDA ResNet50,,5e-05,3,0.1
90,True,True,256.0,True,30,True,KnowledgeDistill,14.880001544952393,31.417864561080933,55.483704805374146,0.033,KnowledgeDistill,resnet18,/work/dlclarge2/agnihotr-shashank-pruneshift/hyperparameter_analysis/kd_3_mixture_0.1_lr_0.033_decay_5e-05/finetune/1,20.0,1,KnowledgeDistill,True,AMDA ResNet50,,5e-05,3,0.1
90,True,True,256.0,True,30,True,KnowledgeDistill,18.33999752998352,35.836261510849,58.94335210323334,0.033,KnowledgeDistill,resnet18,/work/dlclarge2/agnihotr-shashank-pruneshift/hyperparameter_analysis/kd_3_mixture_0.1_lr_0.033_decay_5e-05/finetune/2,40.0,1,KnowledgeDistill,True,AMDA ResNet50,,5e-05,3,0.1
90,True,True,256.0,True,30,True,KnowledgeDistill,27.560001611709595,47.40293622016907,65.96611440181732,0.033,KnowledgeDistill,resnet18,/work/dlclarge2/agnihotr-shashank-pruneshift/hyperparameter_analysis/kd_3_mixture_0.1_lr_0.033_decay_5e-05/finetune/3,80.0,1,KnowledgeDistill,True,AMDA ResNet50,,5e-05,3,0.1
90,True,True,,True,30,,,13.279998302459717,29.60934042930603,54.552510380744934,0.088,KnowledgeDistill,resnet18,/work/dlclarge2/agnihotr-shashank-pruneshift/hyperparameter_analysis/kd_3_mixture_0.4_lr_0.088_decay_8e-05/0,,1,,,AMDA ResNet50,,8e-05,3,0.4
90,True,True,,True,30,,,15.820002555847168,36.16986870765686,56.376099586486816,0.088,KnowledgeDistill,resnet18,/work/dlclarge2/agnihotr-shashank-pruneshift/hyperparameter_analysis/kd_3_mixture_0.4_lr_0.088_decay_8e-05/1,,1,,,AMDA ResNet50,,8e-05,3,0.4
90,True,True,,True,30,,,22.64000177383423,44.705331325531,63.98085951805115,0.088,KnowledgeDistill,resnet18,/work/dlclarge2/agnihotr-shashank-pruneshift/hyperparameter_analysis/kd_3_mixture_0.4_lr_0.088_decay_8e-05/2,,1,,,AMDA ResNet50,,8e-05,3,0.4
90,True,True,,True,30,,,46.03999853134155,64.22719955444336,77.30858772993088,0.088,KnowledgeDistill,resnet18,/work/dlclarge2/agnihotr-shashank-pruneshift/hyperparameter_analysis/kd_3_mixture_0.4_lr_0.088_decay_8e-05/3,,1,,,AMDA ResNet50,,8e-05,3,0.4
90,True,True,256.0,True,30,True,KnowledgeDistill,11.559998989105225,27.668535709381096,52.58018672466278,0.088,KnowledgeDistill,resnet18,/work/dlclarge2/agnihotr-shashank-pruneshift/hyperparameter_analysis/kd_3_mixture_0.4_lr_0.088_decay_8e-05/finetune/0,10.0,1,KnowledgeDistill,True,AMDA ResNet50,,8e-05,3,0.4
90,True,True,256.0,True,30,True,KnowledgeDistill,13.48000168800354,30.655735731124878,54.46197688579559,0.088,KnowledgeDistill,resnet18,/work/dlclarge2/agnihotr-shashank-pruneshift/hyperparameter_analysis/kd_3_mixture_0.4_lr_0.088_decay_8e-05/finetune/1,20.0,1,KnowledgeDistill,True,AMDA ResNet50,,8e-05,3,0.4
90,True,True,256.0,True,30,True,KnowledgeDistill,17.28000044822693,35.66800355911255,57.999223470687866,0.088,KnowledgeDistill,resnet18,/work/dlclarge2/agnihotr-shashank-pruneshift/hyperparameter_analysis/kd_3_mixture_0.4_lr_0.088_decay_8e-05/finetune/2,40.0,1,KnowledgeDistill,True,AMDA ResNet50,,8e-05,3,0.4
